id,x,y
253,1.459787e+04,2.328429e+03
254,1.395649e+04,2.335721e+03
255,1.473213e+04,2.335030e+03
256,6.926135e+03,2.332165e+03
257,1.386255e+04,2.338304e+03
258,1.397753e+04,2.340101e+03
259,1.915478e+03,2.341427e+03
260,1.440038e+04,2.336897e+03
261,1.447255e+04,2.336365e+03
262,1.496302e+04,2.338549e+03
263,1.576539e+04,2.344240e+03
264,6.912712e+03,2.342522e+03
265,1.264289e+04,2.337275e+03
266,1.355103e+04,2.335871e+03
267,1.453803e+04,2.336735e+03
268,1.557015e+04,2.339052e+03
269,1.578866e+04,2.335641e+03
270,1.309956e+04,2.345450e+03
271,1.357657e+04,2.347202e+03
272,1.460349e+04,2.342396e+03
273,1.506779e+04,2.339576e+03
274,1.217851e+04,2.343367e+03
275,1.464766e+04,2.339487e+03
276,1.359349e+04,2.344125e+03
277,1.483978e+04,2.347343e+03
278,1.390455e+04,2.347079e+03
279,1.431580e+04,2.347657e+03
280,1.518831e+04,2.349353e+03
281,1.297389e+04,2.345236e+03
282,1.346278e+04,2.349401e+03
283,1.294785e+04,2.350792e+03
284,1.396467e+04,2.351649e+03
285,1.401446e+04,2.349392e+03
286,1.790110e+03,2.355037e+03
287,1.272270e+04,2.347510e+03
288,1.433420e+04,2.349943e+03
289,1.470616e+04,2.351507e+03
290,1.352098e+04,2.353952e+03
291,1.353803e+04,2.351898e+03
292,1.570134e+04,2.349129e+03
293,1.296374e+04,2.352254e+03
294,1.573308e+04,2.355619e+03
295,1.598592e+04,2.352984e+03
296,6.881761e+03,2.365430e+03
297,1.340080e+04,2.354406e+03
298,1.427938e+04,2.353482e+03
299,1.510753e+04,2.351900e+03
300,1.444931e+04,2.354366e+03
301,1.384978e+04,2.358710e+03
302,1.422019e+04,2.358369e+03
303,1.563733e+04,2.363099e+03
304,1.200005e+04,2.356330e+03
305,1.255356e+04,2.360782e+03
306,1.287812e+04,2.357215e+03
307,1.439985e+04,2.367892e+03
308,1.776369e+03,2.360453e+03
309,1.251986e+04,2.364199e+03
310,1.390897e+04,2.359047e+03
311,1.468084e+04,2.360969e+03
312,1.426603e+04,2.357583e+03
313,1.479041e+04,2.362270e+03
314,6.899012e+03,2.365341e+03
315,1.221808e+04,2.365203e+03
316,1.298571e+04,2.364783e+03
317,1.499124e+04,2.361994e+03
318,1.533273e+04,2.362798e+03
319,1.198390e+04,2.364763e+03
320,1.355992e+04,2.363440e+03
321,1.399009e+04,2.364594e+03
322,1.464829e+04,2.363402e+03
323,1.495961e+04,2.364607e+03
324,1.508385e+04,2.363342e+03
325,1.669992e+04,2.367004e+03
326,1.309955e+04,2.365667e+03
327,1.331210e+04,2.364657e+03
328,1.586704e+04,2.359757e+03
329,6.794291e+03,2.361809e+03
330,1.300484e+04,2.368491e+03
331,1.487499e+04,2.370183e+03
332,1.220258e+04,2.367942e+03
333,1.295970e+04,2.364257e+03
334,1.407983e+04,2.367229e+03
335,1.453772e+04,2.366860e+03
336,6.820723e+03,2.365512e+03
337,1.392961e+04,2.369002e+03
338,1.452526e+04,2.369547e+03
339,1.627420e+04,2.367070e+03
340,1.443334e+04,2.371006e+03
341,1.476273e+04,2.368873e+03
342,1.522607e+04,2.374407e+03
343,1.306491e+04,2.368635e+03
344,1.428517e+04,2.370402e+03
345,1.578041e+04,2.376830e+03
346,1.218585e+04,2.374471e+03
347,1.258922e+04,2.369108e+03
348,1.446714e+04,2.372992e+03
349,1.516506e+04,2.374754e+03
350,1.202966e+04,2.374211e+03
351,1.302644e+04,2.378159e+03
352,1.341389e+04,2.380391e+03
353,1.342066e+04,2.372423e+03
354,1.354276e+04,2.376614e+03
355,1.448363e+04,2.375687e+03
356,1.396276e+04,2.379012e+03
357,1.518272e+04,2.376441e+03
358,6.828320e+03,2.381914e+03
359,1.610515e+04,2.375675e+03
360,1.893218e+03,2.375759e+03
361,1.305600e+04,2.378919e+03
362,1.444159e+04,2.381909e+03
363,6.757360e+03,2.379460e+03
364,1.307079e+04,2.382810e+03
365,1.465879e+04,2.384444e+03
366,1.541347e+04,2.379362e+03
367,1.624000e+04,2.381885e+03
368,1.834391e+03,2.382211e+03
369,1.345696e+04,2.382494e+03
370,1.347205e+04,2.384013e+03
371,1.427686e+04,2.382065e+03
372,1.474718e+04,2.384932e+03
373,1.251279e+04,2.383071e+03
374,1.479025e+04,2.387657e+03
375,1.209336e+04,2.385537e+03
376,1.275802e+04,2.394576e+03
377,1.309112e+04,2.384152e+03
378,1.394516e+04,2.387849e+03
379,1.423156e+04,2.389276e+03
380,1.638944e+04,2.383271e+03
381,1.356628e+04,2.386278e+03
382,1.535164e+04,2.391322e+03
383,1.636362e+04,2.399086e+03
384,1.407747e+04,2.393309e+03
385,1.226639e+04,2.389434e+03
386,1.246480e+04,2.386139e+03
387,1.497809e+04,2.386411e+03
388,1.520320e+04,2.389958e+03
389,1.518315e+04,2.388057e+03
390,1.633055e+04,2.388558e+03
391,1.203462e+04,2.393352e+03
392,1.402817e+04,2.391064e+03
393,1.449061e+04,2.391308e+03
394,1.592622e+04,2.387216e+03
395,1.417090e+04,2.393627e+03
396,1.516871e+04,2.391773e+03
397,1.318950e+04,2.395030e+03
398,1.343397e+04,2.392216e+03
399,1.207708e+04,2.397164e+03
400,1.447545e+04,2.397863e+03
401,1.597687e+04,2.392340e+03
402,1.320897e+04,2.394768e+03
403,1.659168e+04,2.399177e+03
404,6.760106e+03,2.406826e+03
405,1.305546e+04,2.399796e+03
406,1.540808e+04,2.398617e+03
407,1.542494e+04,2.397641e+03
408,1.584119e+04,2.397219e+03
409,1.263362e+04,2.398957e+03
410,1.266678e+04,2.399296e+03
411,1.310577e+04,2.398990e+03
412,1.358976e+04,2.403036e+03
413,1.390827e+04,2.398919e+03
414,1.458407e+04,2.398208e+03
415,1.253086e+04,2.399077e+03
416,1.429762e+04,2.399542e+03
417,1.638910e+04,2.401686e+03
418,1.338094e+04,2.404732e+03
419,1.356552e+04,2.403605e+03
420,1.396440e+04,2.406598e+03
421,1.424793e+04,2.401085e+03
422,1.481879e+04,2.404398e+03
423,1.501668e+04,2.401116e+03
424,1.382714e+04,2.404439e+03
425,1.405781e+04,2.403853e+03
426,1.209456e+04,2.403920e+03
427,1.433855e+04,2.405625e+03
428,1.515405e+04,2.403071e+03
429,1.379722e+04,2.405835e+03
430,1.401827e+04,2.405039e+03
431,1.509170e+04,2.408144e+03
432,1.455937e+04,2.407674e+03
433,1.297459e+04,2.409601e+03
434,1.423568e+04,2.409610e+03
435,1.243074e+04,2.405977e+03
436,1.392546e+04,2.411244e+03
437,1.449552e+04,2.410638e+03
438,1.385044e+04,2.413818e+03
439,1.720494e+03,2.410899e+03
440,1.231722e+04,2.411072e+03
441,1.346208e+04,2.411378e+03
442,1.587588e+04,2.410612e+03
443,6.883320e+03,2.411871e+03
444,1.159564e+04,2.410756e+03
445,1.264463e+04,2.415907e+03
446,1.553890e+04,2.415422e+03
447,1.602412e+04,2.410879e+03
448,1.266070e+04,2.415885e+03
449,1.495322e+04,2.416769e+03
450,1.228885e+04,2.411713e+03
451,1.299470e+04,2.417389e+03
452,6.835548e+03,2.414447e+03
453,1.175425e+04,2.426121e+03
454,1.248671e+04,2.416260e+03
455,1.250454e+04,2.415248e+03
456,1.466826e+04,2.418354e+03
457,1.586234e+04,2.421323e+03
458,1.655506e+04,2.415898e+03
459,1.332898e+04,2.413765e+03
460,1.460952e+04,2.418970e+03
461,6.782287e+03,2.424129e+03
462,1.739189e+03,2.417587e+03
463,1.672442e+04,2.423464e+03
464,1.668268e+04,2.419448e+03
465,1.253725e+04,2.422851e+03
466,1.279123e+04,2.418725e+03
467,1.402970e+04,2.422117e+03
468,1.242679e+04,2.425342e+03
469,1.437507e+04,2.427293e+03
470,1.485511e+04,2.422540e+03
471,1.544567e+04,2.421818e+03
472,1.421683e+04,2.427653e+03
473,1.492847e+04,2.420062e+03
474,1.501209e+04,2.423365e+03
475,1.445852e+04,2.424295e+03
476,1.600847e+04,2.421352e+03
477,1.833316e+03,2.429631e+03
478,1.180360e+04,2.428614e+03
479,1.246845e+04,2.425410e+03
480,1.490587e+04,2.424367e+03
481,1.297387e+04,2.427858e+03
482,1.329505e+04,2.422232e+03
483,1.435690e+04,2.427908e+03
484,1.230518e+04,2.429602e+03
485,1.409216e+04,2.426829e+03
486,1.371543e+04,2.429547e+03
487,1.390332e+04,2.431516e+03
488,1.458099e+04,2.427864e+03
489,1.651426e+04,2.425612e+03
490,6.821125e+03,2.431312e+03
491,1.237565e+04,2.430443e+03
492,1.393282e+04,2.430883e+03
493,1.222693e+04,2.430103e+03
494,1.324995e+04,2.433526e+03
495,1.423536e+04,2.433023e+03
496,1.151758e+04,2.433989e+03
497,1.204527e+04,2.432841e+03
498,1.387769e+04,2.434183e+03
499,1.636849e+04,2.431239e+03
500,1.373956e+04,2.431167e+03
501,1.848614e+03,2.438880e+03
502,1.867942e+03,2.437167e+03
503,1.196657e+04,2.435711e+03
504,1.408001e+04,2.437066e+03
505,1.192697e+04,2.437095e+03
506,1.442492e+04,2.435279e+03
507,1.405884e+04,2.440883e+03
508,1.492426e+04,2.435911e+03
509,1.655957e+04,2.432289e+03
510,1.194524e+04,2.443141e+03
511,1.484944e+04,2.436887e+03
512,1.527196e+04,2.434652e+03
513,1.161514e+04,2.435812e+03
514,1.350944e+04,2.438648e+03
515,1.601215e+04,2.437079e+03
516,1.335998e+04,2.438768e+03
517,1.386085e+04,2.441743e+03
518,1.209865e+04,2.440536e+03
519,1.288723e+04,2.440996e+03
520,1.542474e+04,2.440399e+03
521,1.651868e+04,2.439400e+03
522,1.187972e+04,2.445084e+03
523,1.334214e+04,2.449143e+03
524,1.244163e+04,2.443146e+03
525,1.464694e+04,2.445004e+03
526,1.466155e+04,2.442420e+03
527,1.581090e+04,2.444577e+03
528,1.314064e+04,2.443990e+03
529,1.564956e+04,2.447462e+03
530,1.735777e+03,2.454217e+03
531,8.689785e+03,2.453458e+03
532,1.215244e+04,2.446889e+03
533,1.485890e+04,2.446508e+03
534,1.646892e+04,2.447841e+03
535,6.875592e+03,2.447883e+03
536,1.191812e+04,2.455072e+03
537,1.348083e+04,2.452715e+03
538,1.437156e+04,2.452271e+03
539,1.589586e+04,2.446467e+03
540,1.467726e+04,2.454661e+03
541,1.904162e+03,2.453664e+03
542,1.430225e+04,2.450185e+03
543,1.496263e+04,2.449470e+03
544,1.151765e+04,2.452145e+03
545,1.578801e+04,2.452000e+03
546,1.196727e+04,2.454189e+03
547,1.369714e+04,2.455323e+03
548,1.208583e+04,2.450085e+03
549,1.457267e+04,2.457251e+03
550,1.498014e+04,2.453765e+03
551,1.292515e+04,2.459907e+03
552,1.332658e+04,2.457248e+03
553,1.435873e+04,2.456207e+03
554,1.654398e+04,2.456628e+03
555,1.140830e+04,2.460667e+03
556,1.338992e+04,2.457163e+03
557,1.466425e+04,2.454545e+03
558,1.150352e+04,2.461273e+03
559,1.394725e+04,2.459164e+03
560,1.446040e+04,2.461956e+03
561,1.463684e+04,2.456114e+03
562,1.567915e+04,2.456367e+03
563,1.125356e+04,2.458132e+03
564,1.401725e+04,2.459665e+03
565,1.121454e+04,2.459926e+03
566,1.485220e+04,2.459527e+03
567,1.565969e+04,2.466820e+03
568,1.252684e+04,2.462294e+03
569,1.517831e+04,2.458985e+03
570,1.536169e+04,2.462088e+03
571,1.299891e+04,2.465864e+03
572,1.372232e+04,2.467436e+03
573,1.383954e+04,2.461849e+03
574,1.073890e+04,2.465850e+03
575,1.242800e+04,2.470643e+03
576,1.790710e+03,2.462013e+03
577,1.380880e+04,2.467547e+03
578,1.231981e+04,2.470149e+03
579,1.285089e+04,2.467596e+03
580,1.663063e+04,2.469510e+03
581,1.278409e+04,2.467326e+03
582,1.305887e+04,2.465704e+03
583,1.245110e+04,2.469720e+03
584,1.276859e+04,2.464286e+03
585,1.069816e+04,2.471744e+03
586,1.101188e+04,2.467505e+03
587,1.250235e+04,2.468623e+03
588,1.363134e+04,2.470224e+03
589,1.438408e+04,2.473305e+03
590,1.497800e+04,2.466545e+03
591,1.636675e+04,2.469382e+03
592,1.226664e+04,2.471567e+03
593,1.247809e+04,2.471293e+03
594,1.325723e+04,2.472869e+03
595,1.597006e+04,2.472269e+03
596,1.186973e+04,2.470937e+03
597,1.430987e+04,2.474347e+03
598,1.124857e+04,2.469367e+03
599,1.219718e+04,2.472468e+03
600,1.634103e+04,2.477831e+03
601,1.102745e+04,2.477479e+03
602,1.230417e+04,2.477865e+03
603,1.332130e+04,2.473410e+03
604,1.426918e+04,2.474142e+03
605,1.435557e+04,2.472429e+03
606,1.476013e+04,2.474663e+03
607,1.200035e+04,2.478900e+03
608,1.339557e+04,2.478030e+03
609,1.393935e+04,2.475281e+03
610,1.276093e+04,2.478708e+03
611,1.357690e+04,2.477872e+03
612,1.072800e+04,2.481916e+03
613,1.178547e+04,2.476416e+03
614,1.407036e+04,2.476687e+03
615,1.382291e+04,2.480579e+03
616,1.353156e+04,2.476516e+03
617,1.632534e+04,2.477352e+03
618,1.349794e+04,2.482257e+03
619,1.188503e+04,2.481104e+03
620,1.249781e+04,2.482262e+03
621,1.313380e+04,2.482351e+03
622,1.428140e+04,2.484385e+03
623,1.076918e+04,2.489534e+03
624,1.122987e+04,2.485387e+03
625,1.252654e+04,2.485517e+03
626,1.306037e+04,2.491790e+03
627,1.424735e+04,2.489294e+03
628,1.346970e+04,2.485869e+03
629,1.353797e+04,2.485364e+03
630,1.444273e+04,2.486030e+03
631,1.534972e+04,2.488818e+03
632,1.220812e+04,2.484184e+03
633,1.297320e+04,2.489686e+03
634,1.489283e+04,2.485740e+03
635,1.542381e+04,2.487024e+03
636,1.244276e+04,2.488022e+03
637,1.486724e+04,2.488434e+03
638,1.183199e+04,2.489112e+03
639,1.228187e+04,2.493139e+03
640,1.446266e+04,2.492465e+03
641,1.466382e+04,2.486112e+03
642,1.656800e+04,2.490471e+03
643,1.124605e+04,2.486442e+03
644,1.155341e+04,2.490462e+03
645,1.587853e+04,2.488689e+03
646,1.131459e+04,2.490376e+03
647,1.332213e+04,2.494384e+03
648,1.386537e+04,2.492676e+03
649,1.406352e+04,2.488677e+03
650,1.415936e+04,2.496752e+03
651,1.521336e+04,2.489625e+03
652,1.543887e+04,2.491684e+03
653,1.599928e+04,2.495788e+03
654,1.636481e+04,2.486682e+03
655,1.052937e+04,2.492285e+03
656,1.103932e+04,2.491843e+03
657,1.109740e+04,2.492282e+03
658,1.129785e+04,2.498318e+03
659,1.139933e+04,2.492308e+03
660,1.318355e+04,2.498594e+03
661,1.419026e+04,2.496510e+03
662,1.900904e+03,2.489170e+03
663,1.094838e+04,2.491785e+03
664,1.105858e+04,2.494409e+03
665,1.240844e+04,2.496479e+03
666,1.277501e+04,2.493972e+03
667,1.283595e+04,2.496231e+03
668,1.217867e+04,2.493685e+03
669,6.785637e+03,2.499749e+03
670,1.112398e+04,2.501068e+03
671,1.249361e+04,2.500364e+03
672,1.488338e+04,2.506888e+03
673,1.777265e+03,2.496868e+03
674,1.101895e+04,2.497518e+03
675,1.280880e+04,2.500881e+03
676,1.637399e+04,2.496146e+03
677,1.008410e+04,2.504551e+03
678,1.097520e+04,2.498669e+03
679,1.378901e+04,2.504755e+03
680,1.110767e+04,2.501933e+03
681,1.394103e+04,2.497941e+03
682,1.051303e+04,2.505600e+03
683,1.148467e+04,2.501935e+03
684,1.520238e+04,2.501990e+03
685,1.905926e+03,2.501811e+03
686,1.202842e+04,2.514667e+03
687,1.522796e+04,2.506747e+03
688,1.162245e+04,2.502452e+03
689,1.357958e+04,2.511821e+03
690,1.369389e+04,2.507450e+03
691,1.421049e+04,2.507601e+03
692,1.075039e+04,2.505126e+03
693,1.199834e+04,2.506638e+03
694,1.412058e+04,2.506517e+03
695,1.655271e+04,2.506392e+03
696,1.177323e+04,2.507361e+03
697,1.497707e+04,2.510557e+03
698,1.541903e+04,2.503597e+03
699,1.247030e+04,2.512519e+03
700,1.188940e+04,2.506234e+03
701,1.244282e+04,2.501621e+03
702,1.147725e+04,2.513770e+03
703,1.297043e+04,2.507386e+03
704,1.466438e+04,2.508876e+03
705,1.653647e+04,2.512761e+03
706,1.146085e+04,2.513523e+03
707,1.442834e+04,2.516689e+03
708,1.633034e+04,2.510434e+03
709,1.160113e+04,2.514528e+03
710,1.322224e+04,2.511623e+03
711,1.434014e+04,2.511567e+03
712,1.301894e+04,2.516594e+03
713,1.331946e+04,2.512074e+03
714,1.477336e+04,2.518603e+03
715,1.519885e+04,2.514476e+03
716,1.569323e+04,2.512524e+03
717,1.635029e+04,2.514582e+03
718,1.887486e+03,2.514946e+03
719,1.377134e+04,2.517390e+03
720,1.479659e+04,2.525039e+03
721,1.631051e+04,2.514454e+03
722,1.099103e+04,2.520234e+03
723,1.608268e+04,2.518007e+03
724,1.036002e+04,2.521700e+03
725,1.041822e+04,2.522964e+03
726,1.150818e+04,2.521243e+03
727,1.242150e+04,2.514533e+03
728,1.004769e+04,2.519119e+03
729,1.073663e+04,2.519431e+03
730,1.020183e+04,2.521673e+03
731,1.236647e+04,2.522547e+03
732,1.369335e+04,2.520952e+03
733,1.402115e+04,2.520664e+03
734,1.090468e+04,2.521493e+03
735,1.331020e+04,2.521944e+03
736,1.034749e+04,2.521342e+03
737,1.355881e+04,2.520619e+03
738,1.467147e+04,2.531043e+03
739,1.732164e+03,2.524950e+03
740,1.441385e+04,2.523557e+03
741,1.628471e+04,2.528433e+03
742,1.078354e+04,2.530075e+03
743,1.262206e+04,2.528793e+03
744,1.438925e+04,2.525816e+03
745,1.644490e+04,2.529823e+03
746,1.167092e+04,2.524985e+03
747,1.199339e+04,2.524426e+03
748,1.240463e+04,2.527987e+03
749,1.254350e+04,2.527674e+03
750,1.527489e+04,2.527914e+03
751,1.620536e+04,2.532442e+03
752,1.655777e+04,2.526919e+03
753,1.006557e+04,2.528186e+03
754,1.330675e+04,2.533641e+03
755,1.575207e+04,2.525080e+03
756,1.634109e+04,2.525964e+03
757,1.637449e+04,2.527635e+03
758,1.105765e+04,2.535904e+03
759,1.847441e+03,2.532328e+03
760,1.411756e+04,2.532691e+03
761,1.475973e+04,2.530996e+03
762,1.494117e+04,2.530714e+03
763,1.638996e+04,2.537539e+03
764,1.642191e+04,2.534935e+03
765,1.323962e+04,2.540836e+03
766,1.344539e+04,2.536558e+03
767,1.573721e+04,2.532177e+03
768,1.003950e+04,2.535583e+03
769,1.276848e+04,2.535590e+03
770,1.832615e+03,2.537117e+03
771,1.217673e+04,2.538152e+03
772,1.352022e+04,2.536755e+03
773,1.495571e+04,2.537014e+03
774,1.529877e+04,2.535973e+03
775,1.611876e+04,2.537305e+03
